method,object_type,lighting,trial_id,seed,object_position,object_size,detected_position,detected_range,pos_error_mm,range_error_mm,detection_time_s,success_pos_2cm,success_range_2cm,success_both
hsv_depth,ctry_obj,normal,1,336879926,"[-0.03518036787827119, 0.32051041700129174, 0.04386142377780518]","[0.1, 0.1, 0.1]","[-0.02599282843325236, 0.3106543674490766, 0.09465218599250991]","[np.float64(-0.12777135716263124), np.float64(0.06893832063357479), np.float64(0.25235010839182886), np.float64(0.40139050600110415)]",52.5476366754983,108.43303176210557,2.7611331939697266,False,False,False
depth_clustering,ctry_obj,normal,1,1296902398,"[-0.03518036787827119, 0.32051041700129174, 0.04386142377780518]","[0.1, 0.1, 0.1]","[-0.03035161999879876, 0.31810110315151996, 0.07320653232851042]","[np.float64(-0.1291285021288857), np.float64(0.05782663422091561), np.float64(0.2506385038156771), np.float64(0.40234037498653746)]",29.837174718174733,101.16461446662456,12.656574010848999,False,False,False
hsv_depth,ctry_obj,normal,2,1247807949,"[0.35590084872201133, 0.24138226140978308, 0.024887853148376]","[0.1, 0.1, 0.1]","[0.34019967050352873, 0.2350452409403665, 0.07458289326515827]","[np.float64(0.2634846962227673), np.float64(0.4547238558353738), np.float64(0.17403171542053242), np.float64(0.3382196162384541)]",52.50030321900014,111.55568501078747,2.505589008331299,False,False,False
depth_clustering,ctry_obj,normal,2,1937164566,"[0.35590084872201133, 0.24138226140978308, 0.024887853148376]","[0.1, 0.1, 0.1]","[0.3449638132030845, 0.23834989060596362, 0.05304638202744566]","[np.float64(0.26230854666429215), np.float64(0.44833702118053154), np.float64(0.17169558489994696), np.float64(0.3238418550483796)]",30.35978865650293,100.59886638518633,11.073854923248291,False,False,False
hsv_depth,ctry_obj,bright,0,2144965919,"[0.15416282590786362, -0.26434814104156656, 0.015467069297307137]","[0.1, 0.1, 0.1]","[0.16505634760699456, -0.24581745370957525, 0.0644243626593694]","[np.float64(0.10806573264665968), np.float64(0.247204349833388), np.float64(-0.3323332094646137), np.float64(-0.18199487162098416)]",53.46841835461833,63.76346612401693,2.2294299602508545,False,False,False
depth_clustering,ctry_obj,bright,0,2054276798,"[0.15416282590786362, -0.26434814104156656, 0.015467069297307137]","[0.1, 0.1, 0.1]","[0.14746400373947754, -0.2514036016484877, 0.04631837861248687]","[np.float64(0.06074530143116072), np.float64(0.24760943181481054), np.float64(-0.3343902886874195), np.float64(-0.18172787848707922)]",34.120940857536844,101.58103462466123,14.282582998275757,False,False,False
hsv_depth,ctry_obj,bright,1,4186077905,"[0.20589814008392776, 0.35465058668646776, 0.016658375329932352]","[0.1, 0.1, 0.1]","[0.19686961097848923, 0.3387926638430773, 0.06506215547347605]","[np.float64(0.1121588586412829), np.float64(0.3100039828556096), np.float64(0.2859440858153681), np.float64(0.4439454379783324)]",51.72923725417948,113.74456112381476,2.627054214477539,False,False,False
depth_clustering,ctry_obj,bright,1,1508075405,"[0.20589814008392776, 0.35465058668646776, 0.016658375329932352]","[0.1, 0.1, 0.1]","[0.20058173162573015, 0.35037930791392125, 0.04542002391558611]","[np.float64(0.11191441581731884), np.float64(0.29938216758531133), np.float64(0.2852202202428493), np.float64(0.43649907080046857)]",29.55910097773341,101.3909666284813,13.212114810943604,False,False,False
hsv_depth,ctry_obj,bright,2,1360788300,"[-0.2216548705714771, 0.3821090736920698, 0.04737092416474243]","[0.1, 0.1, 0.1]","[-0.20156613702691178, 0.36801378262003615, 0.09142014299198764]","[np.float64(-0.31375828212671575), np.float64(-0.12976360669890008), np.float64(0.31644993484528766), np.float64(0.4824574316397591)]",50.423884470758786,106.8274081558486,2.7881698608398438,False,False,False
depth_clustering,ctry_obj,bright,2,1520937945,"[-0.2216548705714771, 0.3821090736920698, 0.04737092416474243]","[0.1, 0.1, 0.1]","[-0.2098309773772339, 0.37777242975238595, 0.07451729892028407]","[np.float64(-0.3154510273904211), np.float64(-0.12919930699828353), np.float64(0.31167410810131113), np.float64(0.46302281328024386)]",29.925517427385866,100.37952377928696,13.592461109161377,False,False,False
hsv_depth,ctry_obj,dim,0,2417722126,"[-0.05077252342523806, -0.32046016322211685, 0.03421935709608794]","[0.1, 0.1, 0.1]","[-0.052516450091143224, -0.2967119436296872, 0.08020879792747015]","[np.float64(-0.14282717973979292), np.float64(0.06491616767322166), np.float64(-0.38888618532501806), np.float64(-0.23838600805750157)]",51.788491791222484,118.99116276351009,3.207953929901123,False,False,False
depth_clustering,ctry_obj,dim,0,1665885984,"[-0.05077252342523806, -0.32046016322211685, 0.03421935709608794]","[0.1, 0.1, 0.1]","[-0.05180395894941756, -0.3044091786242166, 0.06498846798941685]","[np.float64(-0.14440858852883803), np.float64(0.042830234749198004), np.float64(-0.3905153780598375), np.float64(-0.2383746123816439)]",34.71939156967675,101.63302481203979,19.244960069656372,False,False,False
hsv_depth,ctry_obj,dim,1,1283479494,"[-0.13712971676407412, -0.2814304442234075, 0.028977501596986657]","[0.1, 0.1, 0.1]","[-0.13291940836760943, -0.25902652893487865, 0.07594428844343254]","[np.float64(-0.23389220878848538), np.float64(-0.03212081138540235), np.float64(-0.3707401449383667), np.float64(-0.19976224687515107)]",52.206715887215125,124.07771493241034,3.227304220199585,False,False,False
depth_clustering,ctry_obj,dim,1,2961517602,"[-0.13712971676407412, -0.2814304442234075, 0.028977501596986657]","[0.1, 0.1, 0.1]","[-0.1351893529613824, -0.2662636894825751, 0.05992765333011038]","[np.float64(-0.2307085883818019), np.float64(-0.043573497787573204), np.float64(-0.3517362674720691), np.float64(-0.19942186525183045)]",34.521114601917766,101.63326567873997,19.174050092697144,False,False,False
hsv_depth,ctry_obj,dim,2,2096783858,"[0.029862961011255268, -0.35850394562701615, 0.021897201713278115]","[0.1, 0.1, 0.1]","[0.1112821649675227, -0.3577530644993151, 0.04914487930773792]","[np.float64(0.10044557149478507), np.float64(0.12307168885070856), np.float64(-0.3971752109145721), np.float64(-0.32467039179168977)]",85.86085563067631,82.11396158318476,2.1923739910125732,False,False,False
depth_clustering,ctry_obj,dim,2,2593671815,"[0.029862961011255268, -0.35850394562701615, 0.021897201713278115]","[0.1, 0.1, 0.1]","[0.026268649779629404, -0.34204093751644615, 0.05248326715430345]","[np.float64(-0.06358877395895866), np.float64(0.12358958657495), np.float64(-0.4284674370710824), np.float64(-0.2762202313477279)]",34.920726058333464,101.63580595084933,18.336829900741577,False,False,False
hsv_depth,tuoyuan_obj,normal,0,2386344698,"[0.25615897994429276, 0.17109693999434175, 0.03952334571385915]","[0.1, 0.1, 0.1]","[0.2586646242792867, 0.16390862799371358, 0.06628686391578598]","[np.float64(0.20789586888603304), np.float64(0.320483421644972), np.float64(0.07710543565641872), np.float64(0.2705180505708201)]",27.825096396899163,94.25689953316582,2.5592026710510254,False,False,False
depth_clustering,tuoyuan_obj,normal,0,1628545951,"[0.25615897994429276, 0.17109693999434175, 0.03952334571385915]","[0.1, 0.1, 0.1]","[0.25772940762312524, 0.16350776723866098, 0.05942332830483005]","[np.float64(0.20286610646764386), np.float64(0.32199071778249), np.float64(0.07365522645958954), np.float64(0.27149849169638185)]",21.355821064313012,99.69481084861552,11.503429174423218,False,False,False
hsv_depth,tuoyuan_obj,normal,1,833970061,"[0.4098359099857544, 0.013314365808556406, 0.015830345388188206]","[0.1, 0.1, 0.1]","[0.40731951458932864, 0.014581076930997576, 0.04252225007572358]","[np.float64(0.3618626332608188), np.float64(0.47179024049792295), np.float64(-0.08022005699853071), np.float64(0.11359528273619438)]",26.840167263028405,94.33915070105353,2.4175658226013184,False,False,False
depth_clustering,tuoyuan_obj,normal,1,1455446358,"[0.4098359099857544, 0.013314365808556406, 0.015830345388188206]","[0.1, 0.1, 0.1]","[0.4070209931052132, 0.011606507145111111, 0.03554907070858198]","[np.float64(0.3569841764617706), np.float64(0.4743182264101695), np.float64(-0.08435060671358344), np.float64(0.11399720891215223)]",19.991714946942384,99.86371776559935,11.144572019577026,True,False,False
hsv_depth,tuoyuan_obj,normal,2,2943682901,"[-0.3838256569770176, -0.022074092558341696, 0.010676021450731685]","[0.1, 0.1, 0.1]","[-0.36526300945943085, -0.015996535953132898, 0.03709703089231875]","[np.float64(-0.43196523743523696), np.float64(-0.3179892242693654), np.float64(-0.11708044796195455), np.float64(0.07791772961858327)]",32.85693712238131,96.02074092421915,3.017975091934204,False,False,False
depth_clustering,tuoyuan_obj,normal,2,1342555087,"[-0.3838256569770176, -0.022074092558341696, 0.010676021450731685]","[0.1, 0.1, 0.1]","[-0.3690958654016664, -0.01752149555064794, 0.030484701365803203]","[np.float64(-0.43582899910314926), np.float64(-0.3179646047387807), np.float64(-0.12021194050908288), np.float64(0.07827395184376679)]",25.10132863705639,100.09299465268673,11.149919986724854,False,False,False
hsv_depth,tuoyuan_obj,bright,0,2419600244,"[0.34002740988783753, -0.2674883182054322, 0.0370823801816508]","[0.1, 0.1, 0.1]","[0.36704574597717676, -0.21597781283176876, 0.05957898791861105]","[np.float64(0.3330723150420063), np.float64(0.4029816800179341), np.float64(-0.29464323537740117), np.float64(-0.1668412022344158)]",62.36521473191092,40.96827263914818,2.3541619777679443,False,False,False
depth_clustering,tuoyuan_obj,bright,0,4142549623,"[0.34002740988783753, -0.2674883182054322, 0.0370823801816508]","[0.1, 0.1, 0.1]","[0.33834338022261895, -0.2582668299925514, 0.05675091008051291]","[np.float64(0.2877850629466754), np.float64(0.40488028412934274), np.float64(-0.3649499303966465), np.float64(-0.16669549709183007)]",21.788135972498154,99.73053820838906,13.019118070602417,False,False,False
hsv_depth,tuoyuan_obj,bright,1,2920989528,"[-0.14787149575770023, -0.29562504724437216, 0.016387792221071593]","[0.1, 0.1, 0.1]","[-0.11235714228143356, -0.2485830974602596, 0.03764901181189945]","[np.float64(-0.15225416878547063), np.float64(-0.07991204982772807), np.float64(-0.330094212949683), np.float64(-0.1961524311895184)]",62.65982605160649,43.78359205001696,3.181088924407959,False,False,False
depth_clustering,tuoyuan_obj,bright,1,2921337911,"[-0.14787149575770023, -0.29562504724437216, 0.016387792221071593]","[0.1, 0.1, 0.1]","[-0.13987988083563418, -0.2827876683888812, 0.03632434553938398]","[np.float64(-0.20131823332448592), np.float64(-0.08113009978592853), np.float64(-0.39266894327640633), np.float64(-0.1959958851635164)]",25.022597050584256,98.75849786559546,13.238096952438354,False,False,False
hsv_depth,tuoyuan_obj,bright,2,1967271212,"[0.10734928264386344, -0.3024205360912054, 0.04782415700757779]","[0.1, 0.1, 0.1]","[0.1431781833858729, -0.26193797759807, 0.06990105807970975]","[np.float64(0.11577386346928022), np.float64(0.17288480640604043), np.float64(-0.334296868385986), np.float64(-0.20573768112191435)]",58.394667834311676,51.527646879691225,2.201117992401123,False,False,False
depth_clustering,tuoyuan_obj,bright,2,3469931259,"[0.10734928264386344, -0.3024205360912054, 0.04782415700757779]","[0.1, 0.1, 0.1]","[0.10919287355470436, -0.2906272283875195, 0.06769589745649118]","[np.float64(0.05437988744368605), np.float64(0.17386778606013042), np.float64(-0.3995600232931553), np.float64(-0.20225730148597026)]",23.181177763636892,99.23506367998797,13.666434049606323,False,False,False
hsv_depth,tuoyuan_obj,dim,0,2517093706,"[-0.17663599162804244, -0.3739280856931051, 0.0377726658457335]","[0.1, 0.1, 0.1]","[-0.16513593997906445, -0.35223632376879094, 0.0641390536457424]","[np.float64(-0.22521663074434836), np.float64(-0.1066128639618656), np.float64(-0.4859337093312343), np.float64(-0.2743678163363038)]",36.02735251070699,113.10635976041885,4.320298910140991,False,False,False
depth_clustering,tuoyuan_obj,dim,0,204631043,"[-0.17663599162804244, -0.3739280856931051, 0.0377726658457335]","[0.1, 0.1, 0.1]","[-0.16774432292577746, -0.35874165321997586, 0.05762637181192105]","[np.float64(-0.22969657453326062), np.float64(-0.1098915504773957), np.float64(-0.4703473632222219), np.float64(-0.2743678163363038)]",26.53034383802034,98.0015938558121,16.404781818389893,False,False,False
hsv_depth,tuoyuan_obj,dim,1,3705203711,"[0.28910769215823845, 0.34334586623843216, 0.03561231802811711]","[0.1, 0.1, 0.1]","[0.29072481820374685, 0.3307188031345552, 0.06227626693635446]","[np.float64(0.23970750125127022), np.float64(0.3532071083883077), np.float64(0.24882286478004526), np.float64(0.4421224271956837)]",29.54697938296645,94.2711394850193,2.5721592903137207,False,False,False
depth_clustering,tuoyuan_obj,dim,1,314937178,"[0.28910769215823845, 0.34334586623843216, 0.03561231802811711]","[0.1, 0.1, 0.1]","[0.28986434386079785, 0.33167354477284816, 0.05536744612128486]","[np.float64(0.23546979242955826), np.float64(0.35450160551463084), np.float64(0.24663528051823208), np.float64(0.44237510550169923)]",22.958238089461148,97.6131343476382,16.144055604934692,False,False,False
hsv_depth,tuoyuan_obj,dim,2,2659940414,"[0.3986661514407498, 0.1548951352176171, 0.018455721874449178]","[0.1, 0.1, 0.1]","[0.3963916496267625, 0.15023848416059776, 0.04512522808709224]","[np.float64(0.3494921696141863), np.float64(0.46154273858536743), np.float64(0.060667089739498636), np.float64(0.26630095712543495)]",27.168369829544023,106.31900183616649,2.497581958770752,False,False,False
depth_clustering,tuoyuan_obj,dim,2,4127718396,"[0.3986661514407498, 0.1548951352176171, 0.018455721874449178]","[0.1, 0.1, 0.1]","[0.39652494961956236, 0.14891713407389762, 0.03817476385951016]","[np.float64(0.3453656669177247), np.float64(0.4631779093553615), np.float64(0.057433447704726956), np.float64(0.25554786214271386)]",20.71622213923102,99.71817437742331,16.998183965682983,False,False,False
hsv_depth,cube,normal,0,2121620233,"[-0.31137131467353707, 0.15136313807747306, 0.038891216042840786]","[0.105, 0.18, 0.022]","[-0.3056679631509337, 0.14823583333652865, 0.02243837785893099]","[np.float64(-0.3736662430424609), np.float64(-0.25860458210459547), np.float64(0.05693128505673299), np.float64(0.2484173324417295)]",17.691922954812906,15.269784063926792,3.293323040008545,True,True,True
depth_clustering,cube,normal,0,4004582375,"[-0.31137131467353707, 0.15136313807747306, 0.038891216042840786]","[0.105, 0.18, 0.022]","[-0.3065148432123338, 0.14915102311278994, 0.02176790024043426]","[np.float64(-0.3649884249252935), np.float64(-0.2591419656973908), np.float64(0.06044498727785862), np.float64(0.24218138407142387)]",17.93562688448335,1.9317264426427778,11.99730110168457,True,True,True
hsv_depth,cube,normal,1,1711186022,"[0.19886618105231482, -0.25934327987297373, 0.022287965549130578]","[0.105, 0.18, 0.022]","[0.1957942755521281, -0.25199968256189564, 0.022316482078723998]","[np.float64(0.14721847910636415), np.float64(0.2522972457536571), np.float64(-0.3542696740064723), np.float64(-0.1685687151196016)]",7.9602662054613935,5.7015029960981085,2.4044671058654785,True,True,True
depth_clustering,cube,normal,1,1966652368,"[0.19886618105231482, -0.25934327987297373, 0.022287965549130578]","[0.105, 0.18, 0.022]","[0.19572909650782438, -0.2548842891216241, 0.021998815988963485]","[np.float64(0.1465308367991113), np.float64(0.25244059379180916), np.float64(-0.35028597915561943), np.float64(-0.1686027322352158)]",5.459625026322528,1.9133682292781202,11.995677947998047,True,True,True
hsv_depth,cube,normal,2,1440795427,"[0.39132075569544106, 0.014372178814996901, 0.032297747384418964]","[0.105, 0.18, 0.022]","[0.38852764322267996, 0.01359394810938911, 0.022463318778699615]","[np.float64(0.3386442523901609), np.float64(0.4537926364887753), np.float64(-0.0813896902112835), np.float64(0.11451554482322145)]",10.252955979503444,18.86706657951509,2.58813214302063,True,True,True
depth_clustering,cube,normal,2,3462745747,"[0.39132075569544106, 0.014372178814996901, 0.032297747384418964]","[0.105, 0.18, 0.022]","[0.3857251005924511, 0.013106554525478483, 0.021659934765176192]","[np.float64(0.3386344928789683), np.float64(0.4449513269018007), np.float64(-0.07618976950000592), np.float64(0.10540909456899769)]",12.086199493470128,2.0713324587906885,11.748553991317749,True,True,True
hsv_depth,cube,bright,0,3139268670,"[-0.003096663355601547, -0.37973245404507827, 0.04139616558312442]","[0.105, 0.18, 0.022]","[-0.0028783565873631983, -0.36759332610366735, 0.02244949696006765]","[np.float64(-0.060432994106258714), np.float64(0.05876279645163632), np.float64(-0.47749584879899737), np.float64(-0.2891628969980597)]",22.502940628613985,16.46081879131088,3.620798110961914,False,True,False
depth_clustering,cube,bright,0,4115797214,"[-0.003096663355601547, -0.37973245404507827, 0.04139616558312442]","[0.105, 0.18, 0.022]","[-0.0030693375342303675, -0.36996094945784924, 0.022049262567419015]","[np.float64(-0.05614252621349927), np.float64(0.050432581172163385), np.float64(-0.4708773852903654), np.float64(-0.28978715057941257)]",21.674540477201877,1.9156134791067747,13.790243148803711,False,True,False
hsv_depth,cube,bright,1,843969362,"[-0.3456808221355831, -0.2823883640790016, 0.04411977235235935]","[0.105, 0.18, 0.022]","[-0.33992060240290134, -0.27237014849599384, 0.02249178067512564]","[np.float64(-0.40857934751434466), np.float64(-0.29223496506816937), np.float64(-0.383369953169067), np.float64(-0.19258274211766063)]",24.52172095973051,15.654358350078592,3.5642402172088623,False,True,False
depth_clustering,cube,bright,1,324817283,"[-0.3456808221355831, -0.2823883640790016, 0.04411977235235935]","[0.105, 0.18, 0.022]","[-0.34157802027886636, -0.2745418592758841, 0.02157224239308826]","[np.float64(-0.3991308417607852), np.float64(-0.292406510999897), np.float64(-0.3736059726799453), np.float64(-0.19257549218130188)]",24.223784344421738,2.008782375228791,13.406544923782349,False,True,False
hsv_depth,cube,bright,2,1609301829,"[0.24595970389319638, -0.3241086818330748, 0.013420813300204304]","[0.105, 0.18, 0.022]","[0.24236075947210003, -0.31550314759902975, 0.022347314384593864]","[np.float64(0.1940844529673755), np.float64(0.2993777701130063), np.float64(-0.41365505750159215), np.float64(-0.23324302405528854)]",12.910849778735306,0.5057731791957977,2.4075822830200195,True,True,True
depth_clustering,cube,bright,2,462401856,"[0.24595970389319638, -0.3241086818330748, 0.013420813300204304]","[0.105, 0.18, 0.022]","[0.24188482020996466, -0.3176419637696214, 0.021603500276509653]","[np.float64(0.1936380913381234), np.float64(0.29955007992724675), np.float64(-0.41514598922250523), np.float64(-0.23336174823902234)]",11.197298142688696,2.0038061467694788,13.808053016662598,True,True,True
hsv_depth,cube,dim,0,429390596,"[-0.3292844652914134, 0.054237328371388144, 0.018955846776316725]","[0.105, 0.18, 0.022]","[-0.3229036152487422, 0.05322973710043992, 0.02243284445414001]","[np.float64(-0.39922160145394536), np.float64(-0.276156384688782), np.float64(-0.04462210512228969), np.float64(0.15121643436310278)]",7.336211576006826,24.025224032309804,3.3466508388519287,True,False,False
depth_clustering,cube,dim,0,3344923510,"[-0.3292844652914134, 0.054237328371388144, 0.018955846776316725]","[0.105, 0.18, 0.022]","[-0.32446232148404175, 0.05378504662133976, 0.021875563441874978]","[np.float64(-0.38286533140783047), np.float64(-0.2768388943820869), np.float64(-0.036732951747263445), np.float64(0.14490113856764827)]",5.655296198037587,1.9297212558050054,17.869218111038208,True,True,True
hsv_depth,cube,dim,1,2511968054,"[0.294431603565404, -0.31295809092323223, 0.04594749666096585]","[0.105, 0.18, 0.022]","[0.2926252972311494, -0.30481724037037355, 0.02236843745815814]","[np.float64(0.24257505565429877), np.float64(0.34765621594691465), np.float64(-0.41613028890865966), np.float64(-0.22175035504038113)]",25.01016239824641,14.380162900647635,2.4008681774139404,False,True,False
depth_clustering,cube,dim,1,855789038,"[0.294431603565404, -0.31295809092323223, 0.04594749666096585]","[0.105, 0.18, 0.022]","[0.2898160197816909, -0.30778383867640385, 0.02156924583655427]","[np.float64(0.24235144228027744), np.float64(0.3481420220268132), np.float64(-0.40384334924038373), np.float64(-0.2221720484306674)]",25.345129970789404,1.8488544378049803,17.019897937774658,False,True,False
